#node	asm	tax	desc	tax_species	color
NZ_AJQO01000001.1	GCF_000261885.1_45436_genomic.fna.gz	1128331	Sinorhizobium fredii CCBAU 45436	380	#BCA82E
NZ_AJQP01000001.1	GCF_000261905.1_83622_genomic.fna.gz	1128332	Sinorhizobium fredii CCBAU 83622	380	#BCA82E
NZ_AJQQ01000001.1	GCF_000261925.1_83643_genomic.fna.gz	1128333	Sinorhizobium fredii CCBAU 83643	380	#BCA82E
NZ_AJQR01000001.1	GCF_000261945.1_83666_genomic.fna.gz	1128334	Sinorhizobium fredii CCBAU 83666	380	#BCA82E
NZ_AJQS01000001.1	GCF_000261965.1_83753_genomic.fna.gz	1128335	Sinorhizobium fredii CCBAU 83753	380	#BCA82E
NZ_AJVD01000001.1	GCF_000261985.1_CDC_2010-1237v1.0_genomic.fna.gz	1179780	Salmonella enterica subsp. enterica serovar Enteritidis str. 2010-1237	28901	#9DA26E
NZ_AHGZ01000001.1	GCF_000262005.1_ASM26200v1_genomic.fna.gz	1123524	Pseudomonas monteilii QM	76759	#5157B9
NZ_AJVF01000001.1	GCF_000262045.1_KCTC_13613_01_genomic.fna.gz	1177185	Bacillus siamensis KCTC 13613	659243	#7A058E
NZ_AJMR01000001.1	GCF_000262065.2_KF707_a1_genomic.fna.gz	1149133	Pseudomonas furukawaii	1149133	#EC3D3C
NZ_AJTG01000001.1	GCF_000262085.1_AeroviriLL11.0_genomic.fna.gz	1175629	Aerococcus viridans LL1	1377	#F52378
NZ_JH691958.1	GCF_000262105.1_Enterococcus_faecium_LCT-EF128_version_1.0_genomic.fna.gz	1178528	Enterococcus faecium LCT-EF128	1352	#8B0DC6
NC_017906.1	GCF_000262125.1_ASM26212v1_genomic.fna.gz	741093	Escherichia coli Xuzhou21	562	#4E4B5F
NC_017905.1	GCF_000262145.1_ASM26214v1_genomic.fna.gz	1114965	Streptococcus parasanguinis FW213	1318	#76CF99
NC_017904.1	GCF_000262165.1_ASM26216v1_genomic.fna.gz	1168287	Mycobacterium sp. MOTT36Y	1168287	#186099
NC_017909.1	GCF_000262205.1_ASM26220v1_genomic.fna.gz	1163389	Francisella noatunensis subsp. orientalis str. Toba 04	657445	#B27089
NZ_AJSY01000001.1	GCF_000262225.1_ASM26222v1_genomic.fna.gz	1095747	Fusobacterium necrophorum subsp. funduliforme ATCC 51357	859	#2A084E
NZ_AJSX01000001.1	GCF_000262245.1_ASM26224v1_genomic.fna.gz	1095749	Pasteurella bettyae CCUG 2042	752	#A1D33D
NZ_AJSW01000001.1	GCF_000262265.1_ASM26226v1_genomic.fna.gz	1095744	Haemophilus parahaemolyticus HK385	735	#6CD67D
NZ_AJSV01000001.1	GCF_000262285.1_ASM26228v1_genomic.fna.gz	1095742	Haemophilus haemolyticus HK386	726	#0D3180
NC_017910.1	GCF_000262305.1_ASM26230v1_genomic.fna.gz	630626	Shimwellia blattae DSM 4481 = NBRC 105725	563	#8EEFCF
NC_017911.1	GCF_000262325.2_ASM26232v2_genomic.fna.gz	1037911	Pseudomonas fluorescens A506	294	#688396
NZ_AJTQ01000001.1	GCF_000262345.1_Streptomyces_sulphureus_L180_version_1.0_genomic.fna.gz	1565415	Streptomyces xiaopingdaonensis	1565415	#8257AC
NC_017912.1	GCF_000262385.1_ASM26238v1_genomic.fna.gz	1126211	Bacillus amyloliquefaciens Y2	1390	#359F38
NZ_JH660633.1	GCF_000262405.1_ASM26240v1_genomic.fna.gz	864069	Microvirga lotononidis	864069	#5E5E59
NZ_CM001486.1	GCF_000262445.1_ASM26244v1_genomic.fna.gz	880478	Thermoanaerobacter siderophilus SR4	106578	#0876ED
NZ_CM001489.1	GCF_000262465.1_ASM26246v1_genomic.fna.gz	710111	Frankia sp. QA3	710111	#6D19AB
NZ_JH660661.1	GCF_000262525.1_ASM26252v1_genomic.fna.gz	735332	Leptothrix ochracea L12	735331	#F074BB
NZ_JH660658.1	GCF_000262545.1_ASM26254v1_genomic.fna.gz	868129	Prevotella bivia DSM 20514	28125	#F6A080
NZ_AJTE01000001.1	GCF_000262615.1_SalTypUJ816A_1.0_genomic.fna.gz	1169661	Salmonella enterica subsp. enterica serovar Typhi str. UJ816A	28901	#9DA26E
NZ_AJTD01000001.1	GCF_000262635.1_SalTypUJ308A_1.0_genomic.fna.gz	1169660	Salmonella enterica subsp. enterica serovar Typhi str. UJ308A	28901	#9DA26E
NC_017926.1	GCF_000262655.1_ASM26265v1_genomic.fna.gz	1127122	Helicobacter pylori XZ274	210	#6F3EF7
NC_017927.1	GCF_000262675.1_ASM26267v1_genomic.fna.gz	1187956	Streptococcus thermophilus MN-ZLW-002	1308	#A0872C
NC_017920.1	GCF_000262695.1_ASM26269v1_genomic.fna.gz	416344	Burkholderia sp. KJ006	416344	#F4B2AB
NC_017924.1	GCF_000262715.1_ASM26271v1_genomic.fna.gz	1186051	Blattabacterium sp. (Blaberus giganteus)	1186051	#18F6C7
NZ_ADWW01000011.1	GCF_000262735.1_ASM26273v1_genomic.fna.gz	796606	Bacillus methanolicus MGA3	1471	#8B0D26
NZ_AFEU01000007.1	GCF_000262755.1_ASM26275v1_genomic.fna.gz	997296	Bacillus methanolicus PB1	1471	#8B0D26
NZ_AHBK01000001.1	GCF_000262815.1_VRSA01_3_genomic.fna.gz	1116214	Staphylococcus aureus subsp. aureus VRS1	1280	#DA11E8
NZ_AHBL01000001.1	GCF_000262835.1_VRSA02_3_genomic.fna.gz	1116215	Staphylococcus aureus subsp. aureus VRS2	1280	#DA11E8
NZ_AHBM01000001.1	GCF_000262855.1_VRSA03_3_genomic.fna.gz	1116216	Staphylococcus aureus subsp. aureus VRS3a	1280	#DA11E8
NZ_AHBN01000001.1	GCF_000262875.1_VRSA04_3_genomic.fna.gz	1116217	Staphylococcus aureus subsp. aureus VRS4	1280	#DA11E8
NZ_AHBO01000001.1	GCF_000262895.1_VRSA05_2_genomic.fna.gz	1116218	Staphylococcus aureus subsp. aureus VRS5	1280	#DA11E8
NZ_AHBP01000001.1	GCF_000262915.1_VRSA06_2_genomic.fna.gz	1116219	Staphylococcus aureus subsp. aureus VRS6	1280	#DA11E8
NZ_AHBQ01000001.1	GCF_000262935.1_VRSA07_3_genomic.fna.gz	1116220	Staphylococcus aureus subsp. aureus VRS7	1280	#DA11E8
NZ_AHBR01000001.1	GCF_000262955.1_VRSA08_2_genomic.fna.gz	1116221	Staphylococcus aureus subsp. aureus VRS8	1280	#DA11E8
NZ_AHBS01000001.1	GCF_000262975.1_VRSA09_2_genomic.fna.gz	1116222	Staphylococcus aureus subsp. aureus VRS9	1280	#DA11E8
NZ_AHBT01000001.1	GCF_000262995.1_VRSA10_2_genomic.fna.gz	1116223	Staphylococcus aureus subsp. aureus VRS10	1280	#DA11E8
NZ_AHBU01000001.1	GCF_000263015.1_VRSA11a_2_genomic.fna.gz	1116224	Staphylococcus aureus subsp. aureus VRS11a	1280	#DA11E8
NZ_AHBV01000001.1	GCF_000263035.1_VRSA11b_2_genomic.fna.gz	1116225	Staphylococcus aureus subsp. aureus VRS11b	1280	#DA11E8
NZ_AJTT01000001.1	GCF_000263055.1_Rho1.0_genomic.fna.gz	1175313	Rickettsia honei RB	37816	#C1686F
NZ_AJTK01000001.1	GCF_000263075.1_PAMC22718V0_genomic.fna.gz	1175295	Pseudoalteromonas sp. PAMC 22718	1175295	#49EAF8
NZ_AJVY01000001.1	GCF_000263095.1_Klebphe1.0_genomic.fna.gz	1177153	Klebsiella pneumoniae subsp. pneumoniae LZ	573	#E5F6AD
NZ_JH724206.1	GCF_000263115.1_Bact_frag_CL07T00C01_V1_genomic.fna.gz	997882	Bacteroides fragilis CL07T00C01	817	#31839B
NZ_CM001515.1	GCF_000263135.1_H37RvCO4_genomic.fna.gz	757419	Mycobacterium tuberculosis H37RvCO	1773	#4ABE17
NC_028450.1	GCF_000263155.2_Setaria_italica_v2.0_genomic.fna.gz	4555	Setaria italica	4555	#90306A
NC_018748.1	GCF_000263195.1_ASM26319v1_genomic.fna.gz	929562	Emticicia oligotrophica DSM 17448	312279	#0FC184
NC_017933.1	GCF_000263215.1_ASM26321v1_genomic.fna.gz	1138308	Cronobacter sakazakii ES15	28141	#0AB3CC
NZ_JH668177.1	GCF_000263255.1_GluOxy-1.0_genomic.fna.gz	1131253	Gluconobacter oxydans WSH-003	442	#C203D8
NZ_CAGP01000001.1	GCF_000263275.1_Helicobacter_bizzozeronii_CCUG_35545_genomic.fna.gz	1002805	Helicobacter bizzozeronii CCUG 35545	56877	#99D0A7
NZ_CAGQ01000001.1	GCF_000263295.1_SE-SS209_genomic.fna.gz	1147753	Salmonella enterica subsp. enterica serovar Senftenberg str. SS209	28901	#9DA26E
NZ_CAHN01000001.1	GCF_000263315.1_SPNS88.2_genomic.fna.gz	1138874	Streptococcus pyogenes NS88.2	1314	#50905D
NZ_CAHO01000001.1	GCF_000263335.1_XALMG941_genomic.fna.gz	1156940	Xanthomonas citri pv. mangiferaeindicae LMG 941	346	#13F989
NZ_JH668200.1	GCF_000263355.1_ASM26335v1_genomic.fna.gz	1134474	Cellvibrio sp. BR	1134474	#65417B
NW_006531958.1	GCF_000263375.1_Wallemia_sebi_v1.0_genomic.fna.gz	671144	Wallemia mellicola CBS 633.66	1708541	#0532BC
NZ_AJXE01000001.1	GCF_000263395.1_ASM26339v1_genomic.fna.gz	477228	Pseudomonas stutzeri TS44	316	#3FE94A
NZ_AJVH01000001.1	GCF_000263415.1_ASM26341v1_genomic.fna.gz	1166015	Corynebacterium diphtheriae bv. intermedius str. NCTC 5011	1717	#8B5700
NZ_ADEL01000001.1	GCF_000263435.1_ASM26343v1_genomic.fna.gz	698950	Gardnerella vaginalis 284V	2702	#2E7CEE
NZ_ADEQ01000001.1	GCF_000263475.1_ASM26347v1_genomic.fna.gz	698955	Gardnerella vaginalis 55152	2702	#2E7CEE
NZ_ADER01000001.1	GCF_000263495.1_ASM26349v1_genomic.fna.gz	698956	Gardnerella vaginalis 1400E	2702	#2E7CEE
NZ_ADEU01000001.1	GCF_000263515.1_ASM26351v1_genomic.fna.gz	698959	Gardnerella vaginalis 00703C2mash	2702	#2E7CEE
NZ_ADEM01000001.1	GCF_000263535.1_ASM26353v1_genomic.fna.gz	698951	Gardnerella vaginalis 75712	2702	#2E7CEE
NZ_ADEN01000001.1	GCF_000263555.1_ASM26355v1_genomic.fna.gz	698952	Gardnerella vaginalis 0288E	2702	#2E7CEE
NZ_ADEP01000001.1	GCF_000263575.1_ASM26357v1_genomic.fna.gz	698954	Gardnerella vaginalis 6420B	2702	#2E7CEE
NZ_ADES01000001.1	GCF_000263595.1_ASM26359v1_genomic.fna.gz	698957	Gardnerella vaginalis 1500E	2702	#2E7CEE
NZ_ADET01000001.1	GCF_000263615.1_ASM26361v1_genomic.fna.gz	698958	Gardnerella vaginalis 00703Bmash	2702	#2E7CEE
NZ_ADEV01000001.1	GCF_000263635.1_ASM26363v1_genomic.fna.gz	698960	Gardnerella vaginalis 00703Dmash	2702	#2E7CEE
NZ_ADEW01000001.1	GCF_000263655.1_ASM26365v1_genomic.fna.gz	698961	Gardnerella vaginalis 6119V5	2702	#2E7CEE
NZ_CM001513.1	GCF_000263675.1_ASM26367v2_genomic.fna.gz	1038924	Pseudomonas fluorescens SS101	294	#688396
NZ_CM001512.1	GCF_000263695.1_ASM26369v2_genomic.fna.gz	1038923	Pseudomonas fluorescens Q8r1-96	294	#688396
NZ_CM001514.1	GCF_000263715.2_ASM26371v2_genomic.fna.gz	96901	Pseudomonas synxantha BG33R	47883	#97CE84
NC_017946.1	GCF_000263735.1_ASM26373v1_genomic.fna.gz	1183377	Pyrococcus sp. ST04	1183377	#B285AF
NC_017945.2	GCF_000263755.4_ASM26375v2_genomic.fna.gz	1168865	Corynebacterium pseudotuberculosis 258	1719	#F3144C
NZ_AJTH01000001.1	GCF_000263775.1_StacapQN11.0_genomic.fna.gz	1189311	Staphylococcus capitis QN1	29388	#882C92
NZ_CP017311.1	GCF_000263795.2_Hint_PBC_genomic.fna.gz	795665	Hydrogenophaga sp. PBC	795665	#FB6666
NZ_AJVO01000001.1	GCF_000263835.1_Xc1.0_genomic.fna.gz	1182783	Xanthomonas campestris JX	339	#040259
NZ_AJWX01000001.1	GCF_000263855.1_ASM26385v1_genomic.fna.gz	1179778	Pseudomonas sp. M47T1	1179778	#29F950
NZ_AJLQ01000001.1	GCF_000263875.1_RhoDK17.2_genomic.fna.gz	186196	Rhodococcus sp. DK17	186196	#D33A57
NZ_AJVQ01000001.1	GCF_000263895.1_ASM26389v1_genomic.fna.gz	1165940	Escherichia coli O103:H25 str. CVM9340	562	#4E4B5F
NZ_AJVR01000001.1	GCF_000263915.1_ASM26391v1_genomic.fna.gz	1165941	Escherichia coli O103:H2 str. CVM9450	562	#4E4B5F
NZ_AJVS01000001.1	GCF_000263935.1_ASM26393v1_genomic.fna.gz	1165946	Escherichia coli O111:H11 str. CVM9534	562	#4E4B5F
NZ_AJVT01000001.1	GCF_000263955.1_ASM26395v1_genomic.fna.gz	1163391	Escherichia coli O111:H11 str. CVM9545	562	#4E4B5F
NZ_AJVU01000001.1	GCF_000263975.1_ASM26397v1_genomic.fna.gz	1165945	Escherichia coli O111:H8 str. CVM9570	562	#4E4B5F
NZ_AJVV01000001.1	GCF_000263995.1_ASM26399v1_genomic.fna.gz	1165943	Escherichia coli O111:H8 str. CVM9574	562	#4E4B5F
NZ_AJVW01000001.1	GCF_000264015.1_ASM26401v1_genomic.fna.gz	1165949	Escherichia coli O26:H11 str. CVM9942	562	#4E4B5F
NZ_AJVX01000001.1	GCF_000264035.1_ASM26403v1_genomic.fna.gz	1165951	Escherichia coli O26:H11 str. CVM10026	562	#4E4B5F
NZ_AJXL01000001.1	GCF_000264055.1_Flav123_1.0_genomic.fna.gz	1189620	Flavobacterium sp. ACAM 123	1189620	#2EF004
NZ_AJVN01000001.1	GCF_000264075.1_ASM26407v1_genomic.fna.gz	1175299	Dickeya zeae ZJU1202	204042	#104180
NZ_AJWO01000001.1	GCF_000264095.1_ASM26409v1_genomic.fna.gz	752783	Escherichia coli KD1	562	#4E4B5F
NZ_AJWQ01000001.1	GCF_000264115.1_ASM26411v1_genomic.fna.gz	752785	Escherichia coli 541-15	562	#4E4B5F
NZ_AJWS01000001.1	GCF_000264135.1_ASM26413v1_genomic.fna.gz	752787	Escherichia coli 576-1	562	#4E4B5F
NZ_AJWT01000001.1	GCF_000264155.1_ASM26415v1_genomic.fna.gz	752788	Escherichia coli 75	562	#4E4B5F
NZ_AJWU01000001.1	GCF_000264175.1_ASM26417v1_genomic.fna.gz	752789	Escherichia coli HM605	562	#4E4B5F
NZ_AJWP01000001.1	GCF_000264195.1_ASM26419v1_genomic.fna.gz	752784	Escherichia coli KD2	562	#4E4B5F
NZ_AJWR01000001.1	GCF_000264215.1_ASM26421v1_genomic.fna.gz	752786	Escherichia coli 541-1	562	#4E4B5F
NZ_AJWV01000001.1	GCF_000264235.1_ASM26423v1_genomic.fna.gz	752790	Escherichia coli CUMT8	562	#4E4B5F
NZ_AJWW01000001.1	GCF_000264255.1_ASM26425v1_genomic.fna.gz	1177926	Bacillus sp. M 2-6	1177926	#EECF8E
NZ_JH670250.1	GCF_000264275.1_ASM26427v1_genomic.fna.gz	1162294	Serratia marcescens LCT-SM213	615	#58D4D1
NZ_AJXT01000001.1	GCF_000264295.1_Rh17631_genomic.fna.gz	1163407	Rhodanobacter spathiphylli B39	347483	#DBC1A9
NZ_AJXU01000001.1	GCF_000264315.1_Rh18449_genomic.fna.gz	1163408	Rhodanobacter fulvus Jip2	219571	#5DFD28
NZ_AJXS01000001.1	GCF_000264335.1_Rh115_genomic.fna.gz	1162282	Rhodanobacter sp. 115	1162282	#E70BF7
NZ_AJXV01000001.1	GCF_000264355.1_Rh24678_genomic.fna.gz	666685	Rhodanobacter denitrificans	666685	#9D7CF5
NZ_AJXW01000001.1	GCF_000264375.1_Rh18863_genomic.fna.gz	1163409	Rhodanobacter thiooxydans LCS2	416169	#A9E976
NZ_AJRJ01000001.1	GCF_000264395.1_C89_version_1_genomic.fna.gz	334727	Bacillus atrophaeus C89	1452	#6786F3
NZ_AJYB01000001.1	GCF_000264415.1_ASM26441v1_genomic.fna.gz	1185653	Planococcus antarcticus DSM 14505	161360	#B809C4
NZ_AJWN02000001.1	GCF_000264435.2_ASM26443v2_genomic.fna.gz	1185651	Enterovibrio norvegicus FF-454	188144	#EBF671
NC_017956.1	GCF_000264455.2_ASM26445v2_genomic.fna.gz	1110502	Tistrella mobilis KA081020-065	171437	#0983F2
NC_017954.1	GCF_000264495.1_ASM26449v1_genomic.fna.gz	1184251	Thermogladius calderae 1633	1200300	#DEC614
NZ_CM001490.1	GCF_000264555.1_ASM26455v1_genomic.fna.gz	1037915	Pseudomonas chlororaphis O6	587753	#8A0289
NZ_HF539327.1	GCF_000264605.1_ASM26460v3_genomic.fna.gz	1009420	Verrucomicrobia bacterium SCGC AAA164-O14	1009420	#3CB436
NZ_HF541474.1	GCF_000264645.1_ASM26464v3_genomic.fna.gz	1009423	Verrucomicrobia bacterium SCGC AAA168-F10	1009423	#BA9BB9
NC_017986.1	GCF_000264665.1_ASM26466v1_genomic.fna.gz	231023	Pseudomonas putida ND6	303	#11B984
NC_017986.1	GCF_000264665.2_ASM26466v2_genomic.fna.gz	231023	Pseudomonas putida ND6	303	#11B984
NC_018152.1	GCF_000264685.2_Panu_2.0_genomic.fna.gz	9555	Papio anubis	9555	#8FF3FD
NC_018152.2	GCF_000264685.3_Panu_3.0_genomic.fna.gz	9555	Papio anubis	9555	#8FF3FD
NZ_AJXD01000001.1	GCF_000264725.1_ASM26472v1_genomic.fna.gz	1173062	Acinetobacter sp. HA	1173062	#1611C9
NZ_AJYC02000483.1	GCF_000264745.1_ASM26474v2_genomic.fna.gz	1129896	Rhodococcus opacus M213	37919	#75D2FC
NZ_CP006664.1	GCF_000264765.2_ASM26476v2_genomic.fna.gz	667120	Edwardsiella anguillarum ET080813	1821960	#168267
NZ_AFJI01000001.1	GCF_000264785.1_ASM26478v1_genomic.fna.gz	1027360	Edwardsiella ictaluri ATCC 33202	67780	#AACD4D
NZ_AFJG01000001.1	GCF_000264805.1_ASM26480v1_genomic.fna.gz	667121	Edwardsiella tarda ATCC 15947 = NBRC 105688	636	#C5AB0B
NZ_AFJJ01000001.1	GCF_000264825.1_ASM26482v1_genomic.fna.gz	1027364	Edwardsiella tarda DT	636	#C5AB0B
NW_006763131.1	GCF_000264905.1_Stehi1_genomic.fna.gz	721885	Stereum hirsutum FP-91666 SS1	40492	#854B67
NZ_CP013070.1	GCF_000264945.2_ASM26494v2_genomic.fna.gz	861109	Sphingobium indicum B90A	332055	#3F529B
NZ_JH689307.1	GCF_000264975.1_ASM26497v1_genomic.fna.gz	1156939	Streptococcus agalactiae ZQ0910	1311	#7BB060
NW_006767433.1	GCF_000264995.1_Punctularia_strigosozonata_v1.0_genomic.fna.gz	741275	Punctularia strigosozonata HHB-11173 SS5	202698	#B9BDB3
NW_006765352.1	GCF_000265015.1_Auricularia_subglabra_SS-5_V1.0_genomic.fna.gz	717982	Auricularia subglabra TFB-10046 SS5	1331295	#CA40AC
NZ_AJXX01000001.1	GCF_000265035.1_ASM26503v1_genomic.fna.gz	1169413	Pseudomonas aeruginosa XMG	287	#918317
NZ_AJXZ01000001.1	GCF_000265055.1_ASM26505v1_genomic.fna.gz	1189611	Nitratireductor aquibiodomus RA22	204799	#775B2A
NZ_AJYA01000001.1	GCF_000265075.1_ASM26507v1_genomic.fna.gz	1189621	Nitritalea halalkaliphila LW7	590849	#62ABAB
NC_017999.1	GCF_000265095.1_ASM26509v1_genomic.fna.gz	484020	Bifidobacterium bifidum BGN4	1681	#F50A6C
NZ_AKAU01000001.1	GCF_000265115.1_ASM26511v1_genomic.fna.gz	169430	Paraburkholderia hospita	169430	#1505ED
NZ_AJJW01000001.1	GCF_000265135.1_ASM26513v1_genomic.fna.gz	1123520	Neisseria meningitidis DE9686	487	#A516A8
NZ_AJJX01000001.1	GCF_000265155.1_ASM26515v1_genomic.fna.gz	1123521	Neisseria meningitidis DE9622	487	#A516A8
NZ_AJJY01000001.1	GCF_000265175.1_ASM26517v1_genomic.fna.gz	1123522	Neisseria meningitidis DE9938	487	#A516A8
NC_018000.1	GCF_000265205.3_ASM26520v2_genomic.fna.gz	1185652	Sinorhizobium fredii USDA 257	380	#BCA82E
NZ_AJWD02000057.1	GCF_000265225.2_ASM26522v2_genomic.fna.gz	1182263	Rickettsia sp. MEAM1 (Bemisia tabaci)	337479	#88289D
NZ_AJKS02000034.1	GCF_000265245.1_HalSmy2.0_genomic.fna.gz	339656	Halomonas smyrnensis AAD6	720605	#B05879
NC_018002.1	GCF_000265295.1_ASM26529v1_genomic.fna.gz	760154	Sulfurospirillum barnesii SES-3	44674	#8688CB
NC_018011.1	GCF_000265365.1_ASM26536v1_genomic.fna.gz	679935	Alistipes finegoldii DSM 17242	214856	#62D793
NC_018013.1	GCF_000265385.1_ASM26538v1_genomic.fna.gz	746697	Aequorivita sublithincola DSM 14238	101385	#D1AE5D
NC_018010.1	GCF_000265405.1_ASM26540v1_genomic.fna.gz	866536	Belliella baltica DSM 15883	232259	#FC2EA8
NC_018014.1	GCF_000265425.1_ASM26542v1_genomic.fna.gz	926566	Terriglobus roseus DSM 18391	392734	#0A7E48
NZ_AIPP01000001.1	GCF_000265445.1_PaePol1.0_genomic.fna.gz	1156938	Paenibacillus polymyxa OSY-DF	1406	#B7087C
NC_018016.1	GCF_000265465.1_ASM26546v1_genomic.fna.gz	867902	Ornithobacterium rhinotracheale DSM 15997	28251	#1DFBAC
NC_018018.1	GCF_000265505.1_ASM26550v1_genomic.fna.gz	880071	Bernardetia litoralis DSM 6794	999	#B70683
NC_018015.1	GCF_000265525.1_ASM26552v1_genomic.fna.gz	163003	Thermococcus cleftensis	163003	#B362CA
NC_018019.1	GCF_000265545.1_ASM26554v1_genomic.fna.gz	1161911	Corynebacterium pseudotuberculosis Cp162	1719	#F3144C
NC_018019.2	GCF_000265545.2_ASM26554v2_genomic.fna.gz	1161911	Corynebacterium pseudotuberculosis Cp162	1719	#F3144C
NZ_AKEM01000001.1	GCF_000265565.1_UA303_genomic.fna.gz	1185662	Xanthomonas axonopodis pv. manihotis str. UA303	1985254	#ABFA5D
NZ_AKEL01000001.1	GCF_000265585.1_UA226_genomic.fna.gz	1185661	Xanthomonas axonopodis pv. manihotis str. UA226	1985254	#ABFA5D
NZ_AKEH01000001.1	GCF_000265605.1_ORST17_genomic.fna.gz	1185702	Xanthomonas axonopodis pv. manihotis str. ORST17	1985254	#ABFA5D
NZ_AKDJ01000001.1	GCF_000265625.1_IBSBF2666_genomic.fna.gz	1185678	Xanthomonas axonopodis pv. manihotis str. IBSBF 2666	1985254	#ABFA5D
NZ_AKDI01000001.1	GCF_000265645.1_IBSBF2665_genomic.fna.gz	1185677	Xanthomonas axonopodis pv. manihotis str. IBSBF 2665	1985254	#ABFA5D
NZ_AKDZ01000001.1	GCF_000265665.1_IBSBF321_genomic.fna.gz	1185694	Xanthomonas axonopodis pv. manihotis str. IBSBF 321	1985254	#ABFA5D
NZ_AKEB01000001.1	GCF_000265685.1_IBSBF436_genomic.fna.gz	1185696	Xanthomonas axonopodis pv. manihotis str. IBSBF 436	1985254	#ABFA5D
NZ_AKEG01000001.1	GCF_000265705.1_NG1_genomic.fna.gz	1185701	Xanthomonas axonopodis pv. manihotis str. NG1	1985254	#ABFA5D
NZ_AKEA01000001.1	GCF_000265725.1_IBSBF356_genomic.fna.gz	1185695	Xanthomonas axonopodis pv. manihotis str. IBSBF 356	1985254	#ABFA5D
NZ_AKDY01000001.1	GCF_000265745.1_IBSBF320_genomic.fna.gz	1185693	Xanthomonas axonopodis pv. manihotis str. IBSBF 320	1985254	#ABFA5D
NZ_AKCX01000001.1	GCF_000265765.1_AT6B_genomic.fna.gz	1189616	Xanthomonas axonopodis pv. manihotis str. AT6B	1985254	#ABFA5D
NZ_AKCW01000001.1	GCF_000265785.1_AFNC1360_genomic.fna.gz	1189618	Xanthomonas axonopodis pv. manihotis str. AFNC1360	1985254	#ABFA5D
NZ_AKCY01000001.1	GCF_000265805.1_CFBP1851_genomic.fna.gz	1189617	Xanthomonas axonopodis pv. manihotis str. CFBP1851	1985254	#ABFA5D
NZ_AKCZ01000001.1	GCF_000265825.1_CIO1_genomic.fna.gz	1185659	Xanthomonas axonopodis pv. manihotis str. CIO1	1985254	#ABFA5D
NZ_AKDA01000001.1	GCF_000265845.1_CIO151_genomic.fna.gz	1185660	Xanthomonas axonopodis pv. manihotis str. CIO151	1985254	#ABFA5D
NZ_AKDB01000001.1	GCF_000265865.1_IBSBF1182_genomic.fna.gz	1185670	Xanthomonas axonopodis pv. manihotis str. IBSBF 1182	1985254	#ABFA5D
NZ_AKDC01000001.1	GCF_000265885.1_IBSBF1411_genomic.fna.gz	1185671	Xanthomonas axonopodis pv. manihotis str. IBSBF 1411	1985254	#ABFA5D
NZ_AKDD01000001.1	GCF_000265905.1_IBSBF1994_genomic.fna.gz	1185672	Xanthomonas axonopodis pv. manihotis str. IBSBF 1994	1985254	#ABFA5D
NZ_AKDE01000001.1	GCF_000265925.1_IBSBF2345_genomic.fna.gz	1185673	Xanthomonas axonopodis pv. manihotis str. IBSBF 2345	1985254	#ABFA5D
NZ_AKDF01000001.1	GCF_000265945.1_IBSBF2346_genomic.fna.gz	1185674	Xanthomonas axonopodis pv. manihotis str. IBSBF 2346	1985254	#ABFA5D
NZ_AKDG01000001.1	GCF_000265965.1_IBSBF2538_genomic.fna.gz	1185675	Xanthomonas axonopodis pv. manihotis str. IBSBF 2538	1985254	#ABFA5D
NZ_AKDH01000001.1	GCF_000265985.1_IBSBF2539_genomic.fna.gz	1185676	Xanthomonas axonopodis pv. manihotis str. IBSBF 2539	1985254	#ABFA5D
NZ_AKDM01000001.1	GCF_000266005.1_IBSBF2672_genomic.fna.gz	1185681	Xanthomonas axonopodis pv. manihotis str. IBSBF 2672	1985254	#ABFA5D
NZ_AKDN01000001.1	GCF_000266025.1_IBSBF2673_genomic.fna.gz	1185682	Xanthomonas axonopodis pv. manihotis str. IBSBF 2673	1985254	#ABFA5D
NZ_AKDO01000001.1	GCF_000266045.1_IBSBF278_genomic.fna.gz	1185683	Xanthomonas axonopodis pv. manihotis str. IBSBF 278	1985254	#ABFA5D
NZ_AKDP01000001.1	GCF_000266065.1_IBSBF280_genomic.fna.gz	1185684	Xanthomonas axonopodis pv. manihotis str. IBSBF 280	1985254	#ABFA5D
NZ_AKDQ01000001.1	GCF_000266085.1_IBSBF2816_genomic.fna.gz	1185685	Xanthomonas axonopodis pv. manihotis str. IBSBF 2816	1985254	#ABFA5D
NZ_AKDR01000001.1	GCF_000266105.1_IBSBF2818_genomic.fna.gz	1185686	Xanthomonas axonopodis pv. manihotis str. IBSBF 2818	1985254	#ABFA5D
NZ_AKDS01000001.1	GCF_000266125.1_IBSBF2819_genomic.fna.gz	1185687	Xanthomonas axonopodis pv. manihotis str. IBSBF 2819	1985254	#ABFA5D
NZ_AKDT01000001.1	GCF_000266145.1_IBSBF2820_genomic.fna.gz	1185688	Xanthomonas axonopodis pv. manihotis str. IBSBF 2820	1985254	#ABFA5D
NZ_AKDU01000001.1	GCF_000266165.1_IBSBF2821_genomic.fna.gz	1185689	Xanthomonas axonopodis pv. manihotis str. IBSBF 2821	1985254	#ABFA5D
NZ_AKDV01000001.1	GCF_000266185.1_IBSBF2822_genomic.fna.gz	1185690	Xanthomonas axonopodis pv. manihotis str. IBSBF 2822	1985254	#ABFA5D
